Product_Name_Extracted,Price,Type,Source,Product_Name_Clean,Price_Numeric
Electrolux 420L (256GB),39939,Refrigerator,Flipkart,electrolux l gb,39939.0
Electrolux 420L (XS),35616,Refrigerator,Amazon,electrolux l xs,35616.0
Electrolux 420L (XS),37247,Refrigerator,Flipkart,electrolux l xs,37247.0
Midea 450L (M),26252,Refrigerator,Amazon,midea l m,26252.0
Midea 450L (M),29900,Refrigerator,Flipkart,midea l m,29900.0
Midea 450L - Red (XL),25285,Refrigerator,Amazon,midea l red xl,25285.0
Midea 450L - Red (XL),28699,Refrigerator,Flipkart,midea l red xl,28699.0
Midea 450L (M),24748,Refrigerator,Amazon,midea l m,24748.0
Midea 450L (M),30615,Refrigerator,Flipkart,midea l m,30615.0
Realme 650L - Purple (1TB),23066,Refrigerator,Amazon,realme l purple tb,23066.0
Realme 650L - Purple (1TB),26381,Refrigerator,Flipkart,realme l purple tb,26381.0
Realme 650L - Green (XS),23252,Refrigerator,Amazon,realme l green xs,23252.0
Realme 650L - Green (XS),26328,Refrigerator,Flipkart,realme l green xs,26328.0
Realme 650L (256GB),24645,Refrigerator,Amazon,realme l gb,24645.0
Realme 650L (256GB),26235,Refrigerator,Flipkart,realme l gb,26235.0
Samsung 7kg - Blue (M),25087,Washing Machine,Amazon,samsung kg blue m,25087.0
Samsung 7kg - Blue (M),31159,Washing Machine,Flipkart,samsung kg blue m,31159.0
Samsung 7kg - Gold (1TB),26229,Washing Machine,Amazon,samsung kg gold tb,26229.0
Samsung 7kg - Gold (1TB),28375,Washing Machine,Flipkart,samsung kg gold tb,28375.0
Samsung 7kg (L),28246,Washing Machine,Amazon,samsung kg l,28246.0
Samsung 7kg (L),29975,Washing Machine,Flipkart,samsung kg l,29975.0
Samsung 7kg (32GB),28355,Washing Machine,Amazon,samsung kg gb,28355.0
Samsung 7kg (32GB),31716,Washing Machine,Flipkart,samsung kg gb,31716.0
LG 7kg (1TB),27309,Washing Machine,Amazon,lg kg tb,27309.0
LG 7kg (1TB),29359,Washing Machine,Flipkart,lg kg tb,29359.0
LG 7kg - Green (64GB),25424,Washing Machine,Amazon,lg kg green gb,25424.0
LG 7kg - Green (64GB),30602,Washing Machine,Flipkart,lg kg green gb,30602.0
LG 7kg (L),27561,Washing Machine,Amazon,lg kg l,27561.0
LG 7kg (L),30154,Washing Machine,Flipkart,lg kg l,30154.0
Whirlpool 7kg (64GB),24180,Washing Machine,Amazon,whirlpool kg gb,24180.0
Whirlpool 7kg (64GB),25760,Washing Machine,Flipkart,whirlpool kg gb,25760.0
Whirlpool 7kg (512GB),21779,Washing Machine,Amazon,whirlpool kg gb,21779.0
Whirlpool 7kg (512GB),25312,Washing Machine,Flipkart,whirlpool kg gb,25312.0
Whirlpool 7kg - Purple (S),21692,Washing Machine,Amazon,whirlpool kg purple s,21692.0
Whirlpool 7kg - Purple (S),25431,Washing Machine,Flipkart,whirlpool kg purple s,25431.0
Whirlpool 7kg - Gold (128GB),21182,Washing Machine,Amazon,whirlpool kg gold gb,21182.0
Whirlpool 7kg - Gold (128GB),27784,Washing Machine,Flipkart,whirlpool kg gold gb,27784.0
Whirlpool 7kg - White (256GB),24102,Washing Machine,Amazon,whirlpool kg white gb,24102.0
Whirlpool 7kg - White (256GB),26982,Washing Machine,Flipkart,whirlpool kg white gb,26982.0
Godrej 6.5kg - Red (32GB),19110,Washing Machine,Amazon,godrej kg red gb,19110.0
Godrej 6.5kg - Red (32GB),23714,Washing Machine,Flipkart,godrej kg red gb,23714.0
Godrej 6.5kg - White (S),19558,Washing Machine,Amazon,godrej kg white s,19558.0
Godrej 6.5kg - White (S),23081,Washing Machine,Flipkart,godrej kg white s,23081.0
Bosch 7kg (1TB),30048,Washing Machine,Amazon,bosch kg tb,30048.0
Bosch 7kg (1TB),31642,Washing Machine,Flipkart,bosch kg tb,31642.0
Bosch 7kg (M),29559,Washing Machine,Amazon,bosch kg m,29559.0
Bosch 7kg (M),32237,Washing Machine,Flipkart,bosch kg m,32237.0
Bosch 7kg - Black (512GB),28584,Washing Machine,Amazon,bosch kg black gb,28584.0
Bosch 7kg - Black (512GB),34646,Washing Machine,Flipkart,bosch kg black gb,34646.0
IFB 7kg - Gold (512GB),30538,Washing Machine,Amazon,ifb kg gold gb,30538.0
IFB 7kg - Gold (512GB),34845,Washing Machine,Flipkart,ifb kg gold gb,34845.0
Haier 6kg (S),19193,Washing Machine,Amazon,haier kg s,19193.0
Haier 6kg (S),20951,Washing Machine,Flipkart,haier kg s,20951.0
Haier 6kg (S),18915,Washing Machine,Amazon,haier kg s,18915.0
Haier 6kg (S),21659,Washing Machine,Flipkart,haier kg s,21659.0
Haier 6kg - Blue (256GB),17672,Washing Machine,Amazon,haier kg blue gb,17672.0
Haier 6kg - Blue (256GB),22130,Washing Machine,Flipkart,haier kg blue gb,22130.0
Haier 6kg - Purple (S),19796,Washing Machine,Amazon,haier kg purple s,19796.0
Haier 6kg - Purple (S),22909,Washing Machine,Flipkart,haier kg purple s,22909.0
Haier 6kg (L),19634,Washing Machine,Amazon,haier kg l,19634.0
Haier 6kg (L),20009,Washing Machine,Flipkart,haier kg l,20009.0
Electrolux 8kg - Green (L),34375,Washing Machine,Amazon,electrolux kg green l,34375.0
Electrolux 8kg - Green (L),36557,Washing Machine,Flipkart,electrolux kg green l,36557.0
Electrolux 8kg - Black (256GB),32848,Washing Machine,Amazon,electrolux kg black gb,32848.0
Electrolux 8kg - Black (256GB),36870,Washing Machine,Flipkart,electrolux kg black gb,36870.0
Electrolux 8kg (M),33123,Washing Machine,Amazon,electrolux kg m,33123.0
Electrolux 8kg (M),37202,Washing Machine,Flipkart,electrolux kg m,37202.0
Electrolux 8kg - Black (128GB),32729,Washing Machine,Amazon,electrolux kg black gb,32729.0
Electrolux 8kg - Black (128GB),36204,Washing Machine,Flipkart,electrolux kg black gb,36204.0
Electrolux 8kg - White (64GB),32897,Washing Machine,Amazon,electrolux kg white gb,32897.0
Electrolux 8kg - White (64GB),38398,Washing Machine,Flipkart,electrolux kg white gb,38398.0
Midea 7kg - Silver (64GB),20832,Washing Machine,Amazon,midea kg silver gb,20832.0
Midea 7kg - Silver (64GB),23655,Washing Machine,Flipkart,midea kg silver gb,23655.0
Midea 7kg (128GB),20700,Washing Machine,Amazon,midea kg gb,20700.0
Midea 7kg (128GB),24532,Washing Machine,Flipkart,midea kg gb,24532.0
Midea 7kg - Blue (64GB),20989,Washing Machine,Amazon,midea kg blue gb,20989.0
Midea 7kg - Blue (64GB),24147,Washing Machine,Flipkart,midea kg blue gb,24147.0
Midea 7kg - Black (512GB),21679,Washing Machine,Amazon,midea kg black gb,21679.0
Midea 7kg - Black (512GB),21537,Washing Machine,Flipkart,midea kg black gb,21537.0
Onida 6kg (512GB),17461,Washing Machine,Amazon,onida kg gb,17461.0
Onida 6kg (512GB),20457,Washing Machine,Flipkart,onida kg gb,20457.0
Philips 6.2L (128GB),2858,Air Fryer,Amazon,philips l gb,2858.0
Philips 6.2L (128GB),3699,Air Fryer,Flipkart,philips l gb,3699.0
Philips 6.2L - Silver (L),5251,Air Fryer,Amazon,philips l silver l,5251.0
Philips 6.2L - Silver (L),4663,Air Fryer,Flipkart,philips l silver l,4663.0
Philips 6.2L (1TB),3974,Air Fryer,Amazon,philips l tb,3974.0
Philips 6.2L (1TB),7314,Air Fryer,Flipkart,philips l tb,7314.0
Wonderchef 5.5L (256GB),1983,Air Fryer,Amazon,wonderchef l gb,1983.0
Wonderchef 5.5L (256GB),2097,Air Fryer,Flipkart,wonderchef l gb,2097.0
Wonderchef 5.5L (512GB),2323,Air Fryer,Amazon,wonderchef l gb,2323.0
Wonderchef 5.5L (512GB),4825,Air Fryer,Flipkart,wonderchef l gb,4825.0
Wonderchef 5.5L - Purple (XL),2883,Air Fryer,Amazon,wonderchef l purple xl,2883.0
Wonderchef 5.5L - Purple (XL),5776,Air Fryer,Flipkart,wonderchef l purple xl,5776.0
Cosori 4L - Black (512GB),7333,Air Fryer,Amazon,cosori l black gb,7333.0
Cosori 4L - Black (512GB),6694,Air Fryer,Flipkart,cosori l black gb,6694.0
Cosori 4L - Red (XL),4610,Air Fryer,Amazon,cosori l red xl,4610.0
Cosori 4L - Red (XL),6147,Air Fryer,Flipkart,cosori l red xl,6147.0
Cosori 4L (128GB),6187,Air Fryer,Amazon,cosori l gb,6187.0
Cosori 4L (128GB),8449,Air Fryer,Flipkart,cosori l gb,8449.0
Instant Pot 6L - Blue (1TB),3977,Air Fryer,Amazon,instant pot l blue tb,3977.0
Instant Pot 6L - Blue (1TB),7840,Air Fryer,Flipkart,instant pot l blue tb,7840.0
Instant Pot 6L (512GB),7091,Air Fryer,Amazon,instant pot l gb,7091.0
Instant Pot 6L (512GB),5272,Air Fryer,Flipkart,instant pot l gb,5272.0
Instant Pot 6L - Blue (128GB),4278,Air Fryer,Amazon,instant pot l blue gb,4278.0
Instant Pot 6L - Blue (128GB),5692,Air Fryer,Flipkart,instant pot l blue gb,5692.0
Instant Pot 6L (M),6650,Air Fryer,Amazon,instant pot l m,6650.0
Instant Pot 6L (M),7869,Air Fryer,Flipkart,instant pot l m,7869.0
KENT 5L (512GB),4941,Air Fryer,Amazon,kent l gb,4941.0
KENT 5L (512GB),1987,Air Fryer,Flipkart,kent l gb,1987.0
KENT 5L (M),2419,Air Fryer,Amazon,kent l m,2419.0
KENT 5L (M),2267,Air Fryer,Flipkart,kent l m,2267.0
Havells 3.2L (64GB),1231,Air Fryer,Amazon,havells l gb,1231.0
Havells 3.2L (64GB),1217,Air Fryer,Flipkart,havells l gb,1217.0
Havells 3.2L - Purple (512GB),3585,Air Fryer,Amazon,havells l purple gb,3585.0
Havells 3.2L - Purple (512GB),3540,Air Fryer,Flipkart,havells l purple gb,3540.0
Havells 3.2L (M),2060,Air Fryer,Amazon,havells l m,2060.0
Havells 3.2L (M),4447,Air Fryer,Flipkart,havells l m,4447.0
Havells 3.2L (512GB),4579,Air Fryer,Amazon,havells l gb,4579.0
Havells 3.2L (512GB),2015,Air Fryer,Flipkart,havells l gb,2015.0
Pigeon 3L - Red (1TB),1604,Air Fryer,Amazon,pigeon l red tb,1604.0
Pigeon 3L - Red (1TB),1150,Air Fryer,Flipkart,pigeon l red tb,1150.0
Pigeon 3L - Silver (XS),1692,Air Fryer,Amazon,pigeon l silver xs,1692.0
Pigeon 3L - Silver (XS),1376,Air Fryer,Flipkart,pigeon l silver xs,1376.0
Instant Pot 7-in-1 - Green (XS),5394,Pressure Cooker,Amazon,instant pot in green xs,5394.0
Instant Pot 7-in-1 - Green (XS),5851,Pressure Cooker,Flipkart,instant pot in green xs,5851.0
Instant Pot 7-in-1 (128GB),6322,Pressure Cooker,Amazon,instant pot in gb,6322.0
Instant Pot 7-in-1 (128GB),8223,Pressure Cooker,Flipkart,instant pot in gb,8223.0
Instant Pot 7-in-1 (L),6713,Pressure Cooker,Amazon,instant pot in l,6713.0
Instant Pot 7-in-1 (L),7741,Pressure Cooker,Flipkart,instant pot in l,7741.0
Prestige Induction - Black (XL),1568,Pressure Cooker,Amazon,prestige induction black xl,1568.0
Prestige Induction - Black (XL),5133,Pressure Cooker,Flipkart,prestige induction black xl,5133.0
Prestige Induction - Green (S),1610,Pressure Cooker,Amazon,prestige induction green s,1610.0
Prestige Induction - Green (S),3354,Pressure Cooker,Flipkart,prestige induction green s,3354.0
Prestige Induction - Green (1TB),4252,Pressure Cooker,Amazon,prestige induction green tb,4252.0
Prestige Induction - Green (1TB),5239,Pressure Cooker,Flipkart,prestige induction green tb,5239.0
Hawkins 3L - Green (512GB),2385,Pressure Cooker,Amazon,hawkins l green gb,2385.0
Hawkins 3L - Green (512GB),332,Pressure Cooker,Flipkart,hawkins l green gb,332.0
Hawkins 3L - White (32GB),2292,Pressure Cooker,Amazon,hawkins l white gb,2292.0
Hawkins 3L - White (32GB),3660,Pressure Cooker,Flipkart,hawkins l white gb,3660.0
Hawkins 3L - Green (XS),962,Pressure Cooker,Amazon,hawkins l green xs,962.0
Hawkins 3L - Green (XS),2067,Pressure Cooker,Flipkart,hawkins l green xs,2067.0
Pigeon 3L (XL),2154,Pressure Cooker,Amazon,pigeon l xl,2154.0
Pigeon 3L - Green (S),2800,Pressure Cooker,Amazon,pigeon l green s,2800.0
Pigeon 3L - Green (S),1502,Pressure Cooker,Flipkart,pigeon l green s,1502.0
Wonderchef 5L - Purple (256GB),1260,Pressure Cooker,Amazon,wonderchef l purple gb,1260.0
Wonderchef 5L - Purple (256GB),2638,Pressure Cooker,Flipkart,wonderchef l purple gb,2638.0
Wonderchef 5L (L),3415,Pressure Cooker,Amazon,wonderchef l l,3415.0
Wonderchef 5L (L),2954,Pressure Cooker,Flipkart,wonderchef l l,2954.0
Wonderchef 5L - Purple (64GB),2002,Pressure Cooker,Amazon,wonderchef l purple gb,2002.0
Wonderchef 5L - Purple (64GB),1036,Pressure Cooker,Flipkart,wonderchef l purple gb,1036.0
Wonderchef 5L - White (M),3082,Pressure Cooker,Amazon,wonderchef l white m,3082.0
Wonderchef 5L - White (M),3936,Pressure Cooker,Flipkart,wonderchef l white m,3936.0
Fissler 6L - Blue (L),9845,Pressure Cooker,Amazon,fissler l blue l,9845.0
Fissler 6L - Blue (L),11779,Pressure Cooker,Flipkart,fissler l blue l,11779.0
Lagostina 6L - Black (L),7149,Pressure Cooker,Amazon,lagostina l black l,7149.0
Lagostina 6L - Black (L),8126,Pressure Cooker,Flipkart,lagostina l black l,8126.0
Lagostina 6L - Silver (1TB),6714,Pressure Cooker,Amazon,lagostina l silver tb,6714.0
Lagostina 6L - Silver (1TB),10726,Pressure Cooker,Flipkart,lagostina l silver tb,10726.0
Lagostina 6L (S),9307,Pressure Cooker,Amazon,lagostina l s,9307.0
Lagostina 6L (S),7717,Pressure Cooker,Flipkart,lagostina l s,7717.0
Lagostina 6L (128GB),6344,Pressure Cooker,Amazon,lagostina l gb,6344.0
Lagostina 6L (128GB),10961,Pressure Cooker,Flipkart,lagostina l gb,10961.0
Lagostina 6L - Green (256GB),9429,Pressure Cooker,Amazon,lagostina l green gb,9429.0
Lagostina 6L - Green (256GB),9030,Pressure Cooker,Flipkart,lagostina l green gb,9030.0
Lagostina 6L (64GB),9006,Pressure Cooker,Amazon,lagostina l gb,9006.0
Lagostina 6L (64GB),10447,Pressure Cooker,Flipkart,lagostina l gb,10447.0
Dyson V15 (S),66563,Vacuum Cleaner,Amazon,dyson v s,66563.0
Dyson V15 (S),69779,Vacuum Cleaner,Flipkart,dyson v s,69779.0
Dyson V15 (XS),64092,Vacuum Cleaner,Amazon,dyson v xs,64092.0
Dyson V15 (XS),71285,Vacuum Cleaner,Flipkart,dyson v xs,71285.0
Dyson V15 - Gold (L),64887,Vacuum Cleaner,Amazon,dyson v gold l,64887.0
Dyson V15 - Gold (L),71165,Vacuum Cleaner,Flipkart,dyson v gold l,71165.0
Black+Decker (128GB),13899,Vacuum Cleaner,Amazon,blackdecker gb,13899.0
Black+Decker (128GB),16922,Vacuum Cleaner,Flipkart,blackdecker gb,16922.0
Black+Decker - Silver (128GB),12538,Vacuum Cleaner,Amazon,blackdecker silver gb,12538.0
Black+Decker - Silver (128GB),15687,Vacuum Cleaner,Flipkart,blackdecker silver gb,15687.0
Black+Decker (XL),12036,Vacuum Cleaner,Amazon,blackdecker xl,12036.0
Black+Decker (XL),14205,Vacuum Cleaner,Flipkart,blackdecker xl,14205.0
Black+Decker - Green (XL),12856,Vacuum Cleaner,Amazon,blackdecker green xl,12856.0
Black+Decker - Green (XL),16778,Vacuum Cleaner,Flipkart,blackdecker green xl,16778.0
Bissell - Gold (128GB),13283,Vacuum Cleaner,Amazon,bissell gold gb,13283.0
Bissell - Gold (128GB),17013,Vacuum Cleaner,Flipkart,bissell gold gb,17013.0
Bissell - White (512GB),14765,Vacuum Cleaner,Amazon,bissell white gb,14765.0
Bissell - White (512GB),15893,Vacuum Cleaner,Flipkart,bissell white gb,15893.0
Karcher (S),23141,Vacuum Cleaner,Amazon,karcher s,23141.0
Karcher (S),26297,Vacuum Cleaner,Flipkart,karcher s,26297.0
Karcher (32GB),23075,Vacuum Cleaner,Amazon,karcher gb,23075.0
Karcher (32GB),29671,Vacuum Cleaner,Flipkart,karcher gb,29671.0
KENT - Red (XS),9191,Vacuum Cleaner,Amazon,kent red xs,9191.0
KENT - Red (XS),12828,Vacuum Cleaner,Flipkart,kent red xs,12828.0
KENT (512GB),10494,Vacuum Cleaner,Amazon,kent gb,10494.0
KENT (512GB),12934,Vacuum Cleaner,Flipkart,kent gb,12934.0
KENT (64GB),8572,Vacuum Cleaner,Amazon,kent gb,8572.0
KENT (64GB),11705,Vacuum Cleaner,Flipkart,kent gb,11705.0
Agaro (32GB),7416,Vacuum Cleaner,Amazon,agaro gb,7416.0
Agaro (32GB),8324,Vacuum Cleaner,Flipkart,agaro gb,8324.0
Agaro (XS),5388,Vacuum Cleaner,Amazon,agaro xs,5388.0
Agaro (XS),5228,Vacuum Cleaner,Flipkart,agaro xs,5228.0
Agaro - Purple (M),4483,Vacuum Cleaner,Amazon,agaro purple m,4483.0
Agaro - Purple (M),5866,Vacuum Cleaner,Flipkart,agaro purple m,5866.0
Bosch 12 Place (L),43001,Dishwasher,Amazon,bosch place l,43001.0
Bosch 12 Place (L),48677,Dishwasher,Flipkart,bosch place l,48677.0
Bosch 12 Place - White (XS),43436,Dishwasher,Amazon,bosch place white xs,43436.0
Bosch 12 Place - White (XS),49272,Dishwasher,Flipkart,bosch place white xs,49272.0
LG 13 Place (256GB),40358,Dishwasher,Amazon,lg place gb,40358.0
LG 13 Place (256GB),45234,Dishwasher,Flipkart,lg place gb,45234.0
LG 13 Place - Silver (M),39120,Dishwasher,Amazon,lg place silver m,39120.0
LG 13 Place - Silver (M),43577,Dishwasher,Flipkart,lg place silver m,43577.0
LG 13 Place - Green (32GB),38545,Dishwasher,Amazon,lg place green gb,38545.0
LG 13 Place - Green (32GB),43408,Dishwasher,Flipkart,lg place green gb,43408.0
LG 13 Place - Silver (L),38713,Dishwasher,Amazon,lg place silver l,38713.0
LG 13 Place - Silver (L),45499,Dishwasher,Flipkart,lg place silver l,45499.0
IFB 14 Place (64GB),36283,Dishwasher,Amazon,ifb place gb,36283.0
IFB 14 Place (64GB),38964,Dishwasher,Flipkart,ifb place gb,38964.0
IFB 14 Place (S),34460,Dishwasher,Amazon,ifb place s,34460.0
IFB 14 Place (S),41261,Dishwasher,Flipkart,ifb place s,41261.0
Electrolux 13 Place - White (S),35118,Dishwasher,Amazon,electrolux place white s,35118.0
Electrolux 13 Place - White (S),40985,Dishwasher,Flipkart,electrolux place white s,40985.0
Electrolux 13 Place (1TB),37771,Dishwasher,Amazon,electrolux place tb,37771.0
Electrolux 13 Place (1TB),42678,Dishwasher,Flipkart,electrolux place tb,42678.0
Samsung 20L (256GB),9427,Microwave,Amazon,samsung l gb,9427.0
Samsung 20L (256GB),8894,Microwave,Flipkart,samsung l gb,8894.0
LG 23L - Black (XS),8984,Microwave,Amazon,lg l black xs,8984.0
LG 23L - Black (XS),10339,Microwave,Flipkart,lg l black xs,10339.0
LG 23L (128GB),10651,Microwave,Amazon,lg l gb,10651.0
LG 23L (128GB),10370,Microwave,Flipkart,lg l gb,10370.0
LG 23L - Black (S),10879,Microwave,Amazon,lg l black s,10879.0
LG 23L - Black (S),11880,Microwave,Flipkart,lg l black s,11880.0
LG 23L - Black (64GB),11568,Microwave,Amazon,lg l black gb,11568.0
LG 23L - Black (64GB),11516,Microwave,Flipkart,lg l black gb,11516.0
Godrej 17L - Gold (64GB),6858,Microwave,Amazon,godrej l gold gb,6858.0
Godrej 17L - Gold (64GB),8874,Microwave,Flipkart,godrej l gold gb,8874.0
Godrej 17L (M),6540,Microwave,Amazon,godrej l m,6540.0
Godrej 17L (M),8606,Microwave,Flipkart,godrej l m,8606.0
Godrej 17L - Purple (L),5370,Microwave,Amazon,godrej l purple l,5370.0
Godrej 17L - Purple (L),5976,Microwave,Flipkart,godrej l purple l,5976.0
Bajaj 20L - Purple (XL),8379,Microwave,Amazon,bajaj l purple xl,8379.0
Bajaj 20L - Purple (XL),8181,Microwave,Flipkart,bajaj l purple xl,8181.0
IFB 17L - Gold (M),6756,Microwave,Amazon,ifb l gold m,6756.0
IFB 17L - Gold (M),7589,Microwave,Flipkart,ifb l gold m,7589.0
Midea 20L - Silver (256GB),4539,Microwave,Amazon,midea l silver gb,4539.0
Midea 20L - Silver (256GB),8678,Microwave,Flipkart,midea l silver gb,8678.0
Midea 20L - Silver (512GB),5163,Microwave,Amazon,midea l silver gb,5163.0
Midea 20L - Silver (512GB),6866,Microwave,Flipkart,midea l silver gb,6866.0
Midea 20L (XL),4745,Microwave,Amazon,midea l xl,4745.0
Midea 20L (XL),8985,Microwave,Flipkart,midea l xl,8985.0
Midea 20L - Black (1TB),4754,Microwave,Amazon,midea l black tb,4754.0
Midea 20L - Black (1TB),5839,Microwave,Flipkart,midea l black tb,5839.0
Midea 20L (M),4604,Microwave,Amazon,midea l m,4604.0
Midea 20L (M),6526,Microwave,Flipkart,midea l m,6526.0
Midea 20L - Green (128GB),5234,Microwave,Amazon,midea l green gb,5234.0
Midea 20L - Green (128GB),5496,Microwave,Flipkart,midea l green gb,5496.0
Eureka Forbes 8L (M),12799,Water Purifier,Amazon,eureka forbes l m,12799.0
Eureka Forbes 8L (M),11810,Water Purifier,Flipkart,eureka forbes l m,11810.0
Eureka Forbes 8L (S),12995,Water Purifier,Amazon,eureka forbes l s,12995.0
Eureka Forbes 8L (S),12577,Water Purifier,Flipkart,eureka forbes l s,12577.0
Eureka Forbes 8L - Silver (S),12668,Water Purifier,Amazon,eureka forbes l silver s,12668.0
Eureka Forbes 8L - Silver (S),11686,Water Purifier,Flipkart,eureka forbes l silver s,11686.0
Aquaguard 6L (64GB),12204,Water Purifier,Amazon,aquaguard l gb,12204.0
Aquaguard 6L (64GB),15478,Water Purifier,Flipkart,aquaguard l gb,15478.0
Aquaguard 6L - Black (1TB),12469,Water Purifier,Amazon,aquaguard l black tb,12469.0
Aquaguard 6L - Black (1TB),14477,Water Purifier,Flipkart,aquaguard l black tb,14477.0
Kent 7L (S),10580,Water Purifier,Amazon,kent l s,10580.0
Kent 7L (S),10796,Water Purifier,Flipkart,kent l s,10796.0
Livpure 7L (512GB),7184,Water Purifier,Amazon,livpure l gb,7184.0
Livpure 7L (512GB),9767,Water Purifier,Flipkart,livpure l gb,9767.0
AO Smith 6L (64GB),14571,Water Purifier,Amazon,ao smith l gb,14571.0
AO Smith 6L (64GB),16808,Water Purifier,Flipkart,ao smith l gb,16808.0
AO Smith 6L - Black (128GB),13527,Water Purifier,Amazon,ao smith l black gb,13527.0
AO Smith 6L - Black (128GB),16098,Water Purifier,Flipkart,ao smith l black gb,16098.0
Havells 7L (L),5904,Water Purifier,Amazon,havells l l,5904.0
Havells 7L (L),9905,Water Purifier,Flipkart,havells l l,9905.0
Atomic Habits - James Clear (128GB),363,Book,Flipkart,atomic habits james clear gb,363.0
The Midnight Library - Matt Haig (L),1653,Book,Flipkart,the midnight library matt haig l,1653.0
The Midnight Library - Matt Haig - Silver (M),1311,Book,Amazon,the midnight library matt haig silver m,1311.0
Educated - Tara Westover - Red (128GB),564,Book,Amazon,educated tara westover red gb,564.0
Educated - Tara Westover - Red (128GB),2085,Book,Flipkart,educated tara westover red gb,2085.0
Educated - Tara Westover - Silver (XS),299,Book,Amazon,educated tara westover silver xs,299.0
